0,25-EC,26-EC,27-EC,34-EC,35-EC,36-EC,63-EC,64-EC,65-EC,67-EC,8--EC,9--EC,mean
2021-03-26 06:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.75,0.0,0.0,0.0,19.8125
2021-03-26 06:30:00,0.0,562.5,0.0,0.0,0.0,0.0,307.8,0.0,178.8,0.0,0.0,0.0,87.425
2021-03-26 06:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.75,0.0,0.0,0.0,20.3125
2021-03-26 06:50:00,0.0,0.0,0.0,0.0,0.0,0.0,385.25,0.0,214.0,0.0,0.0,0.0,49.9375
2021-03-26 07:00:00,0.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,0.0,0.0,78.0625
2021-03-26 07:10:00,0.0,506.2,0.0,0.0,0.0,0.0,0.0,0.0,355.6,0.0,0.0,0.0,71.81666666666666
2021-03-26 07:20:00,0.0,609.5,0.0,0.0,0.0,0.0,387.25,0.0,262.5,0.0,0.0,0.0,104.9375
2021-03-26 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,21.25
2021-03-26 07:40:00,0.0,470.8,0.0,0.0,0.0,0.0,0.0,0.0,381.4,0.0,0.0,0.0,71.01666666666667
2021-03-26 07:50:00,0.0,0.0,0.0,0.0,0.0,0.0,377.0,0.0,248.25,0.0,0.0,0.0,52.104166666666664
2021-03-26 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.5,0.0,0.0,0.0,17.791666666666668
2021-03-26 08:10:00,0.0,533.75,0.0,0.0,0.0,0.0,213.0,0.0,833.8,0.0,0.0,0.0,131.7125
2021-03-26 08:20:00,0.0,0.0,0.0,0.0,0.0,0.0,99.75,0.0,778.25,0.0,0.0,0.0,73.16666666666667
2021-03-26 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,579.5,0.0,0.0,0.0,87.45833333333333
2021-03-26 08:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.25,0.0,0.0,0.0,61.270833333333336
2021-03-26 08:50:00,0.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,900.8,0.0,0.0,0.0,103.98333333333333
2021-03-26 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.75,0.0,0.0,0.0,65.64583333333333
2021-03-26 09:10:00,0.0,0.0,0.0,0.0,0.0,0.0,379.25,0.0,686.5,0.0,0.0,0.0,88.8125
2021-03-26 09:20:00,0.0,0.0,0.0,0.0,0.0,0.0,354.6,0.0,698.4,0.0,0.0,0.0,87.75
2021-03-26 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,0.0,0.0,0.0,60.5
2021-03-26 09:40:00,0.0,0.0,0.0,0.0,0.0,0.0,425.75,0.0,681.0,0.0,0.0,0.0,92.22916666666667
2021-03-26 09:50:00,0.0,0.0,0.0,0.0,0.0,0.0,345.4,0.0,474.6,0.0,0.0,0.0,68.33333333333333
2021-03-26 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,602.25,0.0,0.0,0.0,59.104166666666664
2021-03-26 10:10:00,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,543.25,0.0,0.0,0.0,83.35416666666667
2021-03-26 10:20:00,0.0,0.0,0.0,0.0,0.0,0.0,574.75,0.0,541.75,0.0,0.0,0.0,93.04166666666667
2021-03-26 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1682.6,0.0,430.4,0.0,0.0,0.0,176.08333333333334
2021-03-26 10:40:00,0.0,0.0,0.0,0.0,0.0,0.0,967.5,0.0,899.25,0.0,0.0,0.0,155.5625
2021-03-26 10:50:00,0.0,0.0,0.0,0.0,0.0,0.0,695.0,0.0,690.0,0.0,0.0,0.0,115.41666666666667
2021-03-26 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,559.0,0.0,547.0,0.0,0.0,0.0,92.16666666666667
2021-03-26 11:10:00,0.0,0.0,0.0,0.0,0.0,0.0,659.5,0.0,1113.5,0.0,0.0,0.0,147.75
2021-03-26 11:20:00,0.0,0.0,0.0,0.0,0.0,0.0,609.5,0.0,746.0,0.0,0.0,0.0,112.95833333333333
2021-03-26 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,558.25,0.0,723.25,0.0,0.0,0.0,106.79166666666667
2021-03-26 11:40:00,0.0,0.0,0.0,0.0,0.0,0.0,530.2,0.0,579.4,0.0,0.0,0.0,92.46666666666665
2021-03-26 11:50:00,0.0,0.0,0.0,0.0,0.0,0.0,758.75,0.0,886.0,0.0,0.0,0.0,137.0625
2021-03-26 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1021.5,0.0,743.75,0.0,0.0,0.0,147.10416666666666
2021-03-26 12:10:00,0.0,0.0,0.0,0.0,0.0,0.0,780.8,0.0,756.2,0.0,0.0,0.0,128.08333333333334
2021-03-26 12:20:00,0.0,0.0,0.0,0.0,0.0,0.0,630.5,0.0,584.0,0.0,0.0,0.0,101.20833333333333
2021-03-26 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,695.5,0.0,845.25,0.0,0.0,0.0,128.39583333333334
2021-03-26 12:40:00,0.0,0.0,0.0,0.0,0.0,0.0,1110.8,0.0,1598.4,0.0,0.0,0.0,225.76666666666665
2021-03-26 12:50:00,0.0,846.0,0.0,0.0,0.0,0.0,835.5,0.0,963.25,0.0,0.0,0.0,220.39583333333334
2021-03-26 13:00:00,0.0,1463.25,0.0,0.0,0.0,0.0,576.25,0.0,908.5,0.0,0.0,0.0,245.66666666666666
2021-03-26 13:10:00,0.0,1579.75,0.0,0.0,0.0,0.0,587.25,0.0,836.0,0.0,0.0,0.0,250.25
2021-03-26 13:20:00,0.0,876.4,0.0,0.0,0.0,0.0,832.8,0.0,795.6,0.0,0.0,0.0,208.73333333333332
2021-03-26 13:30:00,0.0,561.75,0.0,0.0,0.0,0.0,553.5,0.0,631.25,0.0,0.0,0.0,145.54166666666666
2021-03-26 13:40:00,0.0,509.75,0.0,0.0,0.0,0.0,561.0,0.0,736.75,0.0,0.0,0.0,150.625
2021-03-26 13:50:00,0.0,459.4,0.0,0.0,0.0,0.0,413.4,0.0,636.8,0.0,0.0,0.0,125.8
2021-03-26 14:00:00,0.0,112.25,0.0,0.0,0.0,0.0,541.0,0.0,586.0,0.0,0.0,0.0,103.27083333333333
2021-03-26 14:10:00,0.0,426.5,0.0,0.0,0.0,0.0,478.25,0.0,614.0,0.0,0.0,0.0,126.5625
2021-03-26 14:20:00,0.0,0.0,0.0,0.0,0.0,0.0,494.0,0.0,657.4,0.0,0.0,0.0,95.95
2021-03-26 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,747.6,0.0,564.75,0.0,0.0,0.0,109.3625
2021-03-26 14:40:00,0.0,0.0,0.0,0.0,0.0,0.0,396.75,0.0,546.75,0.0,0.0,0.0,78.625
2021-03-26 14:50:00,0.0,0.0,0.0,0.0,0.0,0.0,187.75,0.0,544.75,0.0,0.0,0.0,61.041666666666664
2021-03-26 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,584.8,0.0,553.6,0.0,0.0,0.0,94.86666666666667
2021-03-26 15:10:00,0.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,466.0,0.0,0.0,0.0,45.541666666666664
2021-03-26 15:20:00,0.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,570.5,0.0,0.0,0.0,80.95833333333333
2021-03-26 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,484.8,0.0,0.0,0.0,66.64999999999999
2021-03-26 15:40:00,0.0,0.0,0.0,0.0,0.0,0.0,478.5,0.0,521.5,0.0,0.0,0.0,83.33333333333333
2021-03-26 15:50:00,0.0,0.0,0.0,0.0,0.0,0.0,424.75,0.0,516.0,0.0,0.0,0.0,78.39583333333333
2021-03-26 16:00:00,0.0,1088.25,0.0,0.0,0.0,0.0,436.5,0.0,384.2,0.0,0.0,0.0,159.07916666666668
2021-03-26 16:10:00,0.0,821.4,0.0,0.0,0.0,0.0,358.2,0.0,551.75,0.0,0.0,0.0,144.27916666666667
2021-03-26 16:20:00,0.0,1208.5,0.0,0.0,0.0,0.0,484.5,0.0,558.5,0.0,0.0,0.0,187.625
2021-03-26 16:30:00,0.0,718.25,0.0,0.0,0.0,0.0,364.5,0.0,1212.75,0.0,0.0,0.0,191.29166666666666
2021-03-26 16:40:00,0.0,506.6,0.0,0.0,0.0,0.0,613.8,0.0,911.0,0.0,0.0,0.0,169.28333333333333
2021-03-26 16:50:00,0.0,476.75,0.0,0.0,0.0,0.0,299.75,0.0,856.25,0.0,0.0,0.0,136.0625
2021-03-26 17:00:00,0.0,90.75,0.0,0.0,0.0,0.0,611.25,0.0,822.0,0.0,0.0,0.0,127.0
2021-03-26 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0,444.4,0.0,1061.8,0.0,0.0,0.0,125.51666666666665
2021-03-26 17:20:00,0.0,457.2,0.0,0.0,0.0,0.0,447.75,0.0,1278.5,0.0,0.0,0.0,181.95416666666665
2021-03-26 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,696.25,0.0,0.0,0.0,106.35416666666667
2021-03-26 17:40:00,0.0,0.0,0.0,0.0,0.0,0.0,513.25,0.0,801.8,0.0,0.0,0.0,109.58749999999999
2021-03-26 17:50:00,0.0,0.0,0.0,0.0,0.0,0.0,491.0,0.0,1076.75,0.0,0.0,0.0,130.64583333333334
2021-03-26 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1100.75,0.0,975.5,0.0,0.0,0.0,173.02083333333334
2021-03-26 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0,2239.25,0.0,793.5,0.0,0.0,0.0,252.72916666666666
2021-03-26 18:20:00,0.0,0.0,0.0,0.0,0.0,0.0,1408.0,0.0,559.0,0.0,0.0,0.0,163.91666666666666
2021-03-26 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,792.5,0.0,684.0,0.0,0.0,0.0,123.04166666666667
2021-03-26 18:40:00,0.0,0.0,0.0,0.0,0.0,0.0,792.0,0.0,685.25,0.0,0.0,0.0,123.10416666666667
2021-03-26 18:50:00,0.0,0.0,0.0,0.0,0.0,0.0,1155.0,0.0,640.4,0.0,0.0,0.0,149.61666666666667
2021-03-26 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1024.6,0.0,580.5,0.0,0.0,0.0,133.75833333333333
2021-03-26 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0,656.25,0.0,687.0,0.0,0.0,0.0,111.9375
2021-03-26 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0,677.25,0.0,483.0,0.0,0.0,0.0,96.6875
2021-03-26 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,822.6,0.0,485.0,0.0,0.0,0.0,108.96666666666665
2021-03-26 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0,555.75,0.0,527.25,0.0,0.0,0.0,90.25
2021-03-26 19:50:00,0.0,0.0,0.0,0.0,0.0,0.0,1610.5,0.0,1313.25,0.0,0.0,0.0,243.64583333333334
2021-03-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1555.0,0.0,1223.8,0.0,0.0,0.0,231.5666666666667
2021-03-26 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0,1435.25,0.0,957.25,0.0,0.0,0.0,199.375
2021-03-26 20:20:00,0.0,0.0,0.0,0.0,0.0,0.0,1476.75,0.0,617.5,0.0,0.0,0.0,174.52083333333334
2021-03-26 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1230.5,0.0,690.8,0.0,0.0,0.0,160.10833333333332
2021-03-26 20:40:00,0.0,0.0,0.0,0.0,0.0,0.0,1528.6,0.0,619.25,0.0,0.0,0.0,178.98749999999998
2021-03-26 20:50:00,0.0,0.0,0.0,0.0,0.0,0.0,1471.5,0.0,639.75,0.0,0.0,0.0,175.9375
2021-03-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,697.2,0.0,0.0,0.0,116.85000000000001
2021-03-26 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0,1318.0,0.0,374.0,465.75,0.0,0.0,179.8125
2021-03-26 21:20:00,0.0,2.5,1029.0,0.0,986.5,0.0,793.5,0.0,621.25,2279.5,1583.0,0.0,607.9375
2021-03-26 21:30:00,389.25,5.0,2268.0,193.5,2275.5,448.25,793.25,0.0,530.0,2257.25,2409.25,1255.25,1068.7083333333333
2021-03-26 21:40:00,2124.75,0.0,2262.75,1667.6,2266.2,1708.2,822.0,0.0,504.0,2249.2,2396.0,2252.25,1521.0791666666667
2021-03-26 21:50:00,2121.25,0.0,2263.75,1667.0,2263.25,1704.75,606.25,0.0,360.75,2245.75,2386.2,2244.6,1488.6291666666666
2021-03-26 22:00:00,2127.6,0.0,2272.75,1665.75,2258.75,1701.5,881.0,0.0,550.25,2241.25,2395.0,1315.75,1450.8
2021-03-26 22:10:00,2127.0,0.0,1425.0,1665.75,2257.75,1701.5,800.25,0.0,441.6,2243.4,2396.75,1501.25,1380.0208333333333
2021-03-26 22:20:00,2129.5,0.0,0.0,1669.6,2267.8,1710.8,415.6,0.0,525.5,1776.75,2401.2,1223.0,1176.6458333333333
2021-03-26 22:30:00,2139.0,0.0,0.0,1676.0,2271.0,1711.75,746.25,0.0,508.75,600.25,2398.25,762.0,1067.7708333333333
2021-03-26 22:40:00,1385.5,0.0,0.0,1680.5,2271.5,1709.75,814.5,0.0,275.0,197.5,2401.5,1048.5,982.0208333333334
2021-03-26 22:50:00,1337.75,0.0,0.0,1677.8,2262.8,1703.4,422.4,0.0,401.2,0.0,2396.0,99.5,858.4041666666666
2021-03-26 23:00:00,766.6,0.0,0.0,1676.5,2267.75,1452.5,488.0,0.0,532.25,183.75,2389.4,842.6,883.2791666666667
2021-03-26 23:10:00,1037.5,0.0,0.0,1677.75,2271.5,1154.5,423.25,0.0,238.25,0.0,2390.5,915.5,842.3958333333334
2021-03-26 23:20:00,988.75,0.0,0.0,1678.8,2278.25,1053.8,668.5,0.0,384.4,180.5,2394.25,0.0,802.2708333333334
2021-03-26 23:30:00,674.75,0.0,0.0,1676.75,2280.4,869.5,617.2,0.0,373.75,146.4,2393.8,575.0,800.6291666666666
2021-03-26 23:40:00,488.6,0.0,0.0,1671.75,1533.25,852.0,487.0,0.0,440.75,0.0,2394.5,0.0,655.6541666666667
2021-03-26 23:50:00,515.0,0.0,0.0,1675.75,1114.5,827.25,466.5,0.0,327.0,173.5,2398.75,0.0,624.8541666666666
2021-03-27 00:00:00,491.75,0.0,0.0,1671.0,1165.2,849.2,368.8,0.0,317.0,0.0,2407.2,278.5,629.0541666666667
2021-03-27 00:10:00,412.2,0.0,0.0,1676.25,964.25,657.25,480.75,0.0,236.75,172.0,2407.75,371.8,614.9166666666666
2021-03-27 00:20:00,478.0,0.0,0.0,1674.5,796.5,621.75,364.75,0.0,368.5,569.75,2407.0,0.0,606.7291666666666
2021-03-27 00:30:00,111.5,0.0,0.0,1668.6,759.2,737.0,219.6,0.0,305.4,363.25,2063.4,0.0,518.9958333333334
2021-03-27 00:40:00,286.2,0.0,0.0,961.0,862.25,528.5,441.25,0.0,232.25,146.6,0.0,0.0,288.1708333333333
2021-03-27 00:50:00,489.25,0.0,0.0,972.5,555.75,651.75,440.75,0.0,463.0,0.0,0.0,0.0,297.75
2021-03-27 01:00:00,57.25,0.0,0.0,878.2,654.75,512.0,426.0,0.0,183.0,180.25,0.0,0.0,240.95416666666665
2021-03-27 01:10:00,442.5,0.0,0.0,820.75,585.2,419.0,335.4,0.0,218.5,0.0,0.0,557.4,281.5625
2021-03-27 01:20:00,340.0,0.0,0.0,525.25,475.0,599.0,429.25,0.0,371.25,147.2,0.0,0.0,240.57916666666665
2021-03-27 01:30:00,0.0,0.0,0.0,451.25,491.5,398.0,0.0,0.0,234.6,0.0,0.0,0.0,131.27916666666667
2021-03-27 01:40:00,69.5,0.0,0.0,528.8,330.8,475.4,340.8,0.0,229.25,0.0,0.0,0.0,164.54583333333332
2021-03-27 01:50:00,313.4,0.0,0.0,235.0,541.0,401.0,419.25,0.0,252.0,143.4,0.0,0.0,192.0875
2021-03-27 02:00:00,0.0,0.0,0.0,512.5,265.0,386.75,425.25,0.0,222.0,0.0,0.0,0.0,150.95833333333334
2021-03-27 02:10:00,395.25,0.0,0.0,364.2,532.75,469.8,422.75,0.0,337.4,167.0,0.0,0.0,224.09583333333333
2021-03-27 02:20:00,0.0,0.0,0.0,241.75,260.2,387.0,172.0,0.0,332.75,0.0,0.0,597.2,165.90833333333333
2021-03-27 02:30:00,404.5,0.0,0.0,253.75,413.0,347.0,172.5,0.0,274.5,499.2,0.0,0.0,197.0375
2021-03-27 02:40:00,0.0,0.0,0.0,247.5,250.75,334.6,494.25,0.0,198.0,319.5,0.0,0.0,153.71666666666667
2021-03-27 02:50:00,0.0,0.0,0.0,354.8,208.8,374.75,336.2,0.0,222.75,0.0,0.0,0.0,124.77499999999999
2021-03-27 03:00:00,303.6,0.0,0.0,223.75,237.0,188.0,0.0,0.0,232.25,0.0,0.0,0.0,98.71666666666665
2021-03-27 03:10:00,0.0,0.0,0.0,198.75,376.25,378.75,366.25,0.0,178.0,138.4,0.0,0.0,136.36666666666667
2021-03-27 03:20:00,0.0,0.0,0.0,237.0,243.8,298.4,311.4,0.0,220.75,0.0,0.0,0.0,109.27916666666665
2021-03-27 03:30:00,336.2,0.0,0.0,253.25,294.0,370.25,348.0,0.0,220.5,172.25,0.0,0.0,166.20416666666668
2021-03-27 03:40:00,0.0,0.0,0.0,0.0,198.0,185.75,26.5,0.0,213.25,0.0,0.0,352.25,81.3125
2021-03-27 03:50:00,0.0,0.0,0.0,195.6,27.0,292.6,374.25,0.0,158.2,138.6,0.0,402.5,132.39583333333334
2021-03-27 04:00:00,321.6,0.0,0.0,212.25,347.8,189.0,267.0,0.0,212.25,0.0,0.0,0.0,129.15833333333333
2021-03-27 04:10:00,0.0,0.0,0.0,215.25,0.0,355.75,0.0,0.0,211.25,172.5,0.0,0.0,79.5625
2021-03-27 04:20:00,0.0,0.0,0.0,0.0,209.5,142.4,331.75,0.0,170.6,612.4,0.0,0.0,122.22083333333335
2021-03-27 04:30:00,0.0,0.0,0.0,173.4,160.8,360.75,284.8,0.0,224.25,366.5,0.0,0.0,130.875
2021-03-27 04:40:00,388.6,0.0,0.0,207.25,202.0,172.5,0.0,0.0,197.0,0.0,2247.75,0.0,284.59166666666664
2021-03-27 04:50:00,0.0,501.75,0.0,0.0,196.25,173.75,345.5,0.0,229.6,960.75,2412.5,0.0,401.675
2021-03-27 05:00:00,0.0,0.0,0.0,187.0,156.4,253.8,0.0,0.0,53.5,1268.0,2409.6,0.0,360.69166666666666
2021-03-27 05:10:00,185.4,0.0,0.0,0.0,0.0,201.25,291.8,0.0,210.0,563.0,1706.0,782.75,328.34999999999997
2021-03-27 05:20:00,298.25,0.0,0.0,230.75,193.0,178.0,313.75,0.0,208.25,0.0,0.0,0.0,118.5
2021-03-27 05:30:00,0.0,0.0,0.0,0.0,0.0,133.6,0.0,0.0,170.4,0.0,0.0,0.0,25.333333333333332
2021-03-27 05:40:00,0.0,0.0,0.0,0.0,0.0,0.0,313.6,0.0,222.0,0.0,0.0,0.0,44.63333333333333
2021-03-27 05:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.5,0.0,0.0,0.0,18.375
2021-03-27 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,170.2,0.0,0.0,0.0,38.016666666666666
2021-03-27 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0,281.8,0.0,160.5,0.0,0.0,0.0,36.858333333333334
2021-03-27 06:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,0.0,0.0,0.0,5.041666666666667
2021-03-27 06:30:00,0.0,1291.5,0.0,0.0,0.0,0.0,340.5,0.0,179.8,0.0,0.0,0.0,150.98333333333332
2021-03-27 06:40:00,0.0,824.6,0.0,0.0,0.0,0.0,0.0,0.0,225.75,0.0,0.0,0.0,87.52916666666665
2021-03-27 06:50:00,0.0,706.75,0.0,0.0,0.0,0.0,278.6,0.0,239.25,0.0,0.0,0.0,102.05
2021-03-27 07:00:00,0.0,295.75,0.0,0.0,0.0,0.0,0.0,0.0,84.25,0.0,0.0,0.0,31.666666666666668
2021-03-27 07:10:00,0.0,449.8,0.0,0.0,0.0,0.0,352.75,0.0,158.2,0.0,0.0,0.0,80.0625
2021-03-27 07:20:00,0.0,553.25,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,66.35416666666667
2021-03-27 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,345.75,0.0,228.0,0.0,0.0,0.0,47.8125
2021-03-27 07:40:00,0.0,540.25,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,60.104166666666664
2021-03-27 07:50:00,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,15.5,0.0,0.0,0.0,33.291666666666664
2021-03-27 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.5,0.0,0.0,0.0,16.458333333333332
2021-03-27 08:10:00,0.0,0.0,0.0,0.0,0.0,0.0,455.25,0.0,323.75,0.0,0.0,0.0,64.91666666666667
2021-03-27 08:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.2,0.0,0.0,0.0,50.6
2021-03-27 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,373.0,0.0,0.0,0.0,57.0
2021-03-27 08:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.25,0.0,0.0,0.0,36.604166666666664
2021-03-27 08:50:00,0.0,0.0,0.0,0.0,0.0,0.0,391.75,0.0,457.0,0.0,0.0,0.0,70.72916666666667
2021-03-27 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.5,0.0,0.0,0.0,41.958333333333336
2021-03-27 09:10:00,0.0,0.0,0.0,0.0,0.0,0.0,375.5,0.0,460.0,0.0,0.0,0.0,69.625
2021-03-27 09:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.6,0.0,0.0,0.0,58.71666666666667
2021-03-27 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,407.25,0.0,1226.0,0.0,0.0,0.0,136.10416666666666
2021-03-27 09:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.75,0.0,0.0,0.0,64.14583333333333
2021-03-27 09:50:00,0.0,0.0,0.0,0.0,0.0,0.0,371.5,0.0,822.75,0.0,0.0,0.0,99.52083333333333
2021-03-27 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.2,0.0,0.0,0.0,54.01666666666667
2021-03-27 10:10:00,0.0,0.0,0.0,0.0,0.0,0.0,278.8,0.0,730.25,0.0,0.0,0.0,84.08749999999999
2021-03-27 10:20:00,0.0,0.0,0.0,0.0,0.0,0.0,464.75,0.0,683.5,0.0,0.0,0.0,95.6875
2021-03-27 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,27.25,0.0,541.4,0.0,0.0,0.0,47.387499999999996
2021-03-27 10:40:00,0.0,0.0,0.0,0.0,0.0,0.0,396.75,0.0,631.0,0.0,0.0,0.0,85.64583333333333
2021-03-27 10:50:00,0.0,0.0,0.0,0.0,0.0,0.0,290.6,0.0,653.25,0.0,0.0,0.0,78.65416666666667
2021-03-27 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,420.25,0.0,526.5,0.0,0.0,0.0,78.89583333333333
2021-03-27 11:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6,0.0,0.0,0.0,35.38333333333333
2021-03-27 11:20:00,0.0,0.0,0.0,0.0,0.0,0.0,302.8,0.0,624.5,0.0,0.0,0.0,77.27499999999999
2021-03-27 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,401.75,0.0,844.5,0.0,0.0,0.0,103.85416666666667
2021-03-27 11:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.6,0.0,0.0,0.0,66.63333333333334
2021-03-27 11:50:00,0.0,0.0,0.0,0.0,0.0,0.0,239.6,0.0,666.75,0.0,0.0,0.0,75.52916666666667
2021-03-27 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,1193.5,0.0,0.0,0.0,130.04166666666666
2021-03-27 12:10:00,0.0,0.0,0.0,0.0,0.0,0.0,375.75,0.0,1357.2,0.0,0.0,0.0,144.4125
2021-03-27 12:20:00,0.0,0.0,0.0,0.0,0.0,0.0,486.0,0.0,1878.0,0.0,0.0,0.0,197.0
2021-03-27 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,417.4,0.0,1276.75,0.0,0.0,0.0,141.17916666666667
2021-03-27 12:40:00,0.0,0.0,0.0,0.0,0.0,0.0,322.75,0.0,1031.0,0.0,0.0,0.0,112.8125
2021-03-27 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,53.25,0.0,1076.8,0.0,0.0,0.0,94.17083333333333
2021-03-27 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,297.6,0.0,803.75,0.0,0.0,0.0,91.77916666666665
2021-03-27 13:10:00,0.0,0.0,0.0,0.0,0.0,0.0,409.75,0.0,853.0,0.0,0.0,0.0,105.22916666666667
2021-03-27 13:20:00,0.0,0.0,0.0,0.0,0.0,0.0,365.5,0.0,808.4,0.0,0.0,0.0,97.825
2021-03-27 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,427.25,0.0,944.0,0.0,0.0,0.0,114.27083333333333
2021-03-27 13:40:00,0.0,0.0,0.0,0.0,0.0,0.0,342.6,0.0,740.25,0.0,0.0,0.0,90.2375
2021-03-27 13:50:00,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,817.2,0.0,0.0,0.0,85.10000000000001
2021-03-27 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,0.0,891.75,0.0,0.0,0.0,176.97916666666666
2021-03-27 14:10:00,0.0,0.0,0.0,0.0,0.0,0.0,892.4,0.0,674.25,0.0,0.0,0.0,130.55416666666667
2021-03-27 14:20:00,0.0,0.0,0.0,0.0,0.0,0.0,565.5,0.0,735.25,0.0,0.0,0.0,108.39583333333333
2021-03-27 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,508.75,0.0,537.8,0.0,0.0,0.0,87.21249999999999
2021-03-27 14:40:00,0.0,0.0,0.0,0.0,0.0,0.0,396.8,0.0,735.25,0.0,0.0,0.0,94.33749999999999
2021-03-27 14:50:00,0.0,0.0,0.0,0.0,0.0,0.0,454.25,0.0,655.5,0.0,0.0,0.0,92.47916666666667
2021-03-27 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,404.5,0.0,526.0,0.0,0.0,0.0,77.54166666666667
2021-03-27 15:10:00,0.0,0.0,0.0,0.0,0.0,0.0,54.5,0.0,653.5,0.0,0.0,0.0,59.0
2021-03-27 15:20:00,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,887.75,0.0,0.0,0.0,104.22916666666667
2021-03-27 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,290.5,0.0,1075.4,0.0,0.0,0.0,113.825
2021-03-27 15:40:00,0.0,0.0,0.0,0.0,0.0,0.0,373.25,0.0,1484.0,0.0,0.0,0.0,154.77083333333334
2021-03-27 15:50:00,0.0,0.0,0.0,0.0,0.0,0.0,297.2,0.0,1272.75,0.0,0.0,0.0,130.82916666666668
